stratum	fuzzy	mpn	size	n_mismatch	signature	opc_jaccard	LSobj_imm	LSr1_imm	unit	symbol
40-70	50.645	51.237	304	45	SOURCE_CALLCOUNT	0.5132	3	2	default/ChordbookPanel	?Enter@ChordbookPanel@@UAAXXZ
40-70	50.583	51.625	96	17	SOURCE_CALLCOUNT	0.6333	1	0	default/UIList	??$_M_allocate_and_copy@PBVFlowMathOp@@@?$vector@VFlowMathOp@@V?$StlNodeAlloc@VFlowMathOp@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVFlowMathOp@@IPBV2@0@Z
40-70	50.543	50.761	184	26	SOURCE_INSDEL	0.6562	0	0	default/system/bandobj/BandTrack	?RefreshOverdrive@BandTrack@@UAAXM_N@Z
40-70	50.441	51.516	372	65	SOURCE_INSDEL	0.7379	2	1	default/BandWardrobe	?ValidGenreGender@BandWardrobe@@QAA_NPAVCamShot@@@Z
40-70	50.065	54.272	1236	312	SOURCE_CALLCOUNT	0.7012	45	29	default/Lit_NG	?SphereConeTest@NgLight@@IAA_NABVVector3@@M@Z
40-70	49.931	56.123	520	134	SOURCE_INSDEL	0.8538	4	3	default/BoxMap	?ApplyQueuedLights@BoxMapLighting@@QBAXPIAVColor@Hmx@@PBVVector3@@@Z
40-70	49.399	50.380	652	117	SOURCE_CALLCOUNT	0.6506	1	3	default/Rnd_Xbox	?FinishPostProcess@DxRnd@@AAAXXZ
40-70	49.375	50.000	64	11	SOURCE_CALLCOUNT	0.375	0	0	default/StringTable	??__FTheLocale@@YAXXZ
40-70	48.979	51.426	188	46	SOURCE_CALLCOUNT	0.6866	0	1	default/MemMgr	?MemFree@@YAXPAX@Z
40-70	48.750	50.000	16	3	SOURCE_INSDEL	0.5	0	0	default/HamScrollSpeedIndicator	?HandleEnter@HamScrollSpeedIndicator@@QAAXXZ
40-70	48.571	48.571	28	6	FOREIGN_FPCLASS	0.0769	0	0	default/ADSR	?Null@Symbol@@QBA_NXZ
40-70	48.494	49.126	348	59	CODEGEN_ORDERING	1.0	3	1	default/CampaignSongInfoPanel	?Refresh@CampaignSongInfoPanel@@QAAXXZ
40-70	48.483	48.828	116	20	SOURCE_CALLCOUNT	0.5946	1	1	default/band3/game/PracticeSectionProvider	??1PracticeSectionProvider@@UAA@XZ
40-70	48.400	49.233	120	23	SOURCE_CALLCOUNT	0.5	0	1	default/TypeProps	?ReplaceObject@TypeProps@@AAAXAAVDataNode@@PAVObject@Hmx@@1@Z
40-70	48.243	48.831	544	95	SOURCE_CALLCOUNT	0.6834	10	1	default/NetworkEmulator	??0NetworkEmulator@@QAA@XZ
40-70	48.200	49.450	160	32	SOURCE_CALLCOUNT	0.4524	0	1	default/band3/game/RGTrainerPanel	?IsSongSectionComplete@RGTrainerPanel@@UAA_NPAVBandProfile@@HW4Difficulty@@H@Z
40-70	47.675	48.425	160	29	SOURCE_CALLCOUNT	0.5	0	1	default/CharClipSet	?SetBpm@CharClipSet@@UAAXH@Z
40-70	47.667	48.424	132	23	SOURCE_CALLCOUNT	0.5455	0	1	default/Group	?ListDrawChildren@RndGroup@@UAAXAAV?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@@Z
40-70	47.488	48.760	1148	221	SOURCE_CALLCOUNT	0.5436	15	1	default/FileMerger	?NotifyFileLoaded@FileMerger@@IAAPAUMerger@1@PAVLoader@@PAVDirLoader@@@Z
40-70	47.411	49.607	428	96	SOURCE_CALLCOUNT	0.5971	1	1	default/UISlider	?PostLoad@PanelDir@@UAAXAAVBinStream@@@Z
40-70	47.406	47.875	128	23	SOURCE_INSDEL	0.8824	0	1	default/AccomplishmentPanel	?GetAccomplishmentName@AccomplishmentPanel@@QAA?AVSymbol@@XZ
40-70	47.272	48.634	896	175	SOURCE_CALLCOUNT	0.7835	1	4	default/BandCharacter	?PlayMainClip@BandCharacter@@QAAPAVCharClipDriver@@H_N@Z
40-70	47.143	49.286	84	19	SOURCE_CALLCOUNT	0.3462	0	0	default/system/synth_xbox/Synth	??$__uninitialized_copy@PAUXAUDIO2_SEND_DESCRIPTOR@@PAU1@@stlpmtx_std@@YAPAUXAUDIO2_SEND_DESCRIPTOR@@PAU1@00ABU__false_type@0@@Z
40-70	47.059	47.059	136	18	SOURCE_INSDEL	0.4706	0	0	default/MidiReader	?ReadNextEventImpl@MidiReader@@AAAXXZ
40-70	46.667	46.667	12	2	SOURCE_INSDEL	0.25	0	0	default/HamDriver	?Clear@HamDriver@@QAAXXZ
40-70	46.381	46.619	84	13	SOURCE_INSDEL	0.9091	1	0	default/NetCacheMgr	??0NetLoaderRef@@QAA@ABU0@@Z
40-70	46.353	46.794	136	28	SOURCE_CALLCOUNT	0.7	3	1	default/GranularSynth	??1?$vector@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
40-70	46.115	47.469	384	77	FOREIGN_FPCLASS	0.6552	1	1	default/UIScreen	?Enter@UIScreen@@UAAXPAV1@@Z
40-70	45.475	46.407	236	45	SOURCE_CALLCOUNT	0.7125	0	0	default/Object	?Copy@Object@Hmx@@UAAXPBV12@W4CopyType@12@@Z
40-70	45.282	45.538	156	28	SOURCE_CALLCOUNT	0.6226	1	1	default/band3/meta_band/PassiveMessenger	??1PassiveMessenger@@UAA@XZ
40-70	45.147	46.106	980	210	SOURCE_CALLCOUNT	0.7101	30	1	default/band3/meta_band/BandStorePanel	?Poll@BandStorePanel@@UAAXXZ
40-70	45.000	45.000	48	7	SOURCE_CALLCOUNT	0.5	0	0	default/band3/meta_band/CampaignGoalsLeaderboardPanel	?GetGoalIcon@CampaignGoalsLeaderboardPanel@@QBAPBDXZ
40-70	44.365	45.556	252	54	SOURCE_CALLCOUNT	0.5	0	1	default/UIComponent	?PreLoad@UIComponent@@UAAXAAVBinStream@@@Z
40-70	44.235	44.481	1056	189	SOURCE_CALLCOUNT	0.4697	12	5	default/Env	?Save@RndEnviron@@UAAXAAVBinStream@@@Z
40-70	44.176	45.500	136	28	SOURCE_CALLCOUNT	0.6829	0	1	default/Mesh	?Replace@RndMesh@@UAAXPAVObjRef@@PAVObject@Hmx@@@Z
40-70	44.176	45.500	136	28	SOURCE_CALLCOUNT	0.6829	0	1	default/Lit	?Replace@RndLight@@UAAXPAVObjRef@@PAVObject@Hmx@@@Z
40-70	43.977	50.341	176	49	CODEGEN_ORDERING	1.0	6	0	default/AmbientOcclusion	?DistanceSH@RndAmbientOcclusion@@IBAMABVVector4@@ABVVector3@@01@Z
40-70	43.529	43.529	68	12	SOURCE_CALLCOUNT	0.36	0	0	default/Tour	??$__copy_ptrs@PBHPAH@stlpmtx_std@@YAPAHPBH0PAHABU__true_type@0@@Z
40-70	43.432	45.189	148	31	SOURCE_CALLCOUNT	0.4545	0	1	default/PatchDir	?DrawShowing@PatchDir@@UAAXXZ
40-70	43.000	44.750	80	19	SOURCE_INSDEL	0.6452	1	3	default/MidiInstrument	?Start@NoteVoiceInst@@UAAXXZ
40-70	42.960	43.960	100	19	SOURCE_CALLCOUNT	0.4571	1	0	default/RhythmDetector	??_GFrame@RhythmDetector@@QAAPAXI@Z
40-70	42.438	44.938	128	33	SOURCE_CALLCOUNT	0.6809	0	1	default/DirLoader	?HandleType@Object@Hmx@@QAA?AVDataNode@@PAVDataArray@@@Z
40-70	42.250	42.786	112	18	SOURCE_INSDEL	0.6364	2	0	default/TexLoadPanel	??1TexLoadPanel@@UAA@XZ
40-70	42.200	42.533	60	11	SOURCE_INSDEL	0.5789	0	1	default/AccomplishmentDiscSongConditional	??$_Param_Construct@V?$set@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@V?$StlNodeAlloc@VSymbol@@@3@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$set@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@V?$StlNodeAlloc@VSymbol@@@3@@0@ABV10@@Z
40-70	42.071	42.607	112	22	SOURCE_CALLCOUNT	0.3429	0	2	default/MoveMgr	??_GSpotlightDrawer@@UAAPAXI@Z
40-70	41.710	43.323	372	82	SOURCE_CALLCOUNT	0.6735	4	1	default/MeterDisplay	?Update@MeterDisplay@@MAAXXZ
40-70	41.448	42.655	116	22	SOURCE_INSDEL	0.8621	3	0	default/SpectralAnalysis	??0?$_Vector_base@MV?$XboxAllocator@M@@@stlpmtx_std@@QAA@IABV?$XboxAllocator@M@@@Z
40-70	41.250	42.143	112	20	SOURCE_CALLCOUNT	0.5526	0	0	default/SpotlightDrawer	?Copy@SpotlightDrawer@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
40-70	40.750	42.000	80	17	FOREIGN_SHAPE	0.2308	0	0	default/system/synth_xbox/Synth	??$__uninitialized_fill_n@PAUXAUDIO2_SEND_DESCRIPTOR@@IU1@@stlpmtx_std@@YAPAUXAUDIO2_SEND_DESCRIPTOR@@PAU1@IABU1@ABU__false_type@0@@Z
40-70	40.636	42.227	88	22	SOURCE_CALLCOUNT	0.4667	2	3	default/OvershellSlot	?clear@?$_List_base@PAVPassiveMessage@@V?$StlNodeAlloc@PAVPassiveMessage@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ
40-70	40.327	41.143	196	39	SOURCE_INSDEL	0.5085	1	2	default/system/bandobj/DialogDisplay	?Poll@DialogDisplay@@UAAXXZ
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/GemTrackResourceManager	??0?$StlNodeAlloc@VSmasherPlateInfo@GemTrackResourceManager@@@stlpmtx_std@@QAA@ABV01@@Z
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/Joypad_Xbox	?ReceiveUpstreamAccelerometerResponse@@YAXHPAE@Z
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/Joypad_Xbox	?ReceiveUpstreamCalbertResponse@@YAXHPAE@Z
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/UIComponent	??$_Destroy_Range@V?$reverse_iterator@PAVUIMesh@UIComponent@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVUIMesh@UIComponent@@@0@0@Z
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/system/rnddx9/Rnd	??0Vector2@@QAA@XZ
40-70	40.000	40.000	4	1	MIXED	0.0	0	0	default/AllocInfo	?Validate@AllocInfo@@QBAXXZ
40-70	40.000	40.000	12	3	MIXED	0.0	0	0	default/band3/bandtrack/TrackPanel	?GetNumPlayers@TrackPanel@@UBAHXZ
<40	39.674	41.890	1056	259	SOURCE_INSDEL	0.6562	10	1	default/Shader	?CalcShaderOpts@RndShaderFur@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z
<40	39.622	40.400	180	36	SOURCE_CALLCOUNT	0.449	0	1	default/band3/game/RGTrainerPanel	?Enter@RGTrainerPanel@@UAAXXZ
<40	39.450	41.450	80	17	SOURCE_INSDEL	0.5	0	0	default/SongLayout	??$__destroy_range_aux@V?$reverse_iterator@PAVSongPattern@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVSongPattern@@@0@0ABU__false_type@0@@Z
<40	39.230	40.295	244	52	SOURCE_CALLCOUNT	0.6322	0	1	default/LabelNumberTicker	?PreLoad@LabelNumberTicker@@UAAXAAVBinStream@@@Z
<40	39.000	39.833	24	5	FOREIGN_SHAPE	0.2857	1	0	default/Font	?clear@?$vector@VDrivenPropertyEntry@@V?$StlNodeAlloc@VDrivenPropertyEntry@@@stlpmtx_std@@@stlpmtx_std@@QAAXXZ
<40	38.968	39.613	124	24	SOURCE_CALLCOUNT	0.6667	0	1	default/Part	?Replace@RndParticleSys@@UAAXPAVObjRef@@PAVObject@Hmx@@@Z
<40	38.724	39.888	464	99	SOURCE_CALLCOUNT	0.703	10	1	default/DirLoader	??0DirLoader@@QAA@ABVFilePath@@W4LoaderPos@@PAVCallback@Loader@@PAVBinStream@@PAVObjectDir@@_N@Z
<40	38.690	40.586	116	31	SOURCE_CALLCOUNT	0.4872	1	1	default/UIList	?PreLoad@UIList@@UAAXAAVBinStream@@@Z
<40	38.647	42.250	272	67	SOURCE_INSDEL	0.8824	3	0	default/Line	?UpdatePointColor@RndLine@@QAAXH_N@Z
<40	38.603	40.551	544	133	SOURCE_CALLCOUNT	0.6497	7	1	default/Shader	?CalcShaderOpts@RndShaderParticles@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z
<40	38.305	39.402	328	67	FOREIGN_FPCLASS	0.3855	1	1	default/SpotlightDrawer	?DrawShadow@SpotlightDrawer@@MAAXXZ
<40	38.272	39.097	412	88	SOURCE_CALLCOUNT	0.3981	3	1	default/Mat	?Handle@RndMat@@UAA?AVDataNode@@PAVDataArray@@_N@Z
<40	38.119	38.791	1012	199	SOURCE_CALLCOUNT	0.3913	11	1	default/Group	?Handle@RndGroup@@UAA?AVDataNode@@PAVDataArray@@_N@Z
<40	38.000	39.500	200	44	SOURCE_CALLCOUNT	0.5294	0	2	default/MidiInstrument	?Load@MidiInstrument@@UAAXAAVBinStream@@@Z
<40	37.464	38.357	112	24	SOURCE_INSDEL	0.625	1	0	default/UISlider	?Copy@UISlider@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
<40	36.754	37.895	228	45	SOURCE_INSDEL	0.5795	0	0	default/VocalPlayer	?UnpackFloats@VocalPlayer@@QBAXHMMAAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@@Z
<40	36.587	38.968	252	65	CODEGEN_ORDERING	1.0	0	1	default/band3/tour/FixedSetlist	?Init@FixedSetlist@@QAAXPBVDataArray@@@Z
<40	36.524	38.056	496	118	FOREIGN_FPCLASS	0.6144	15	0	default/Trans	??0RndTransformable@@IAA@XZ
<40	36.247	37.662	792	172	SOURCE_CALLCOUNT	0.9183	1	0	default/VelocityBuffer	?Draw@RndVelocityBuffer@@QAA_NPAVRndCam@@AAV?$ObjPtrList@VRndDrawable@@VObjectDir@@@@@Z
<40	35.958	37.417	96	25	SOURCE_CALLCOUNT	0.4839	0	1	default/MemMgr	?_MemAllocTemp@@YAPAXHH@Z
<40	35.581	37.194	124	32	SOURCE_INSDEL	0.4091	0	1	default/HAQManager	?PrintComponentInfo@HAQManager@@AAAXPAVUIComponent@@@Z
<40	35.405	37.852	948	229	SOURCE_INSDEL	0.5119	16	22	default/Scheduler	??0Scheduler@Quazal@@QAA@EPAVSchedulerWorkerThread@01@@Z
<40	35.122	36.463	164	39	SOURCE_CALLCOUNT	0.5116	2	1	default/CharLipSync	??$__uninitialized_copy@PAVString@@PAV1@@stlpmtx_std@@YAPAVString@@PAV1@00ABU__false_type@0@@Z
<40	35.000	35.000	16	3	FOREIGN_SHAPE	0.2	0	0	default/ArkFile	?Fail@ArkFile@@UAA_NXZ
<40	34.880	35.880	100	25	SOURCE_CALLCOUNT	0.5143	2	1	default/system/rndobj/Rnd	?CompressThread@@YAKPAX@Z
<40	34.833	37.333	96	26	SOURCE_CALLCOUNT	0.3333	0	2	default/WaveFile	??$_Destroy_Range@PAULabel@?A0x81ddebd1@@@stlpmtx_std@@YAXPAULabel@?A0x81ddebd1@@0@Z
<40	34.600	35.489	180	37	SOURCE_CALLCOUNT	0.3556	0	1	default/system/os/UsbMidiGuitar	??1Queue@@QAA@XZ
<40	34.414	36.310	116	31	SOURCE_CALLCOUNT	0.4595	2	1	default/Rot	??$_M_allocate_and_copy@PBVVector3@@@?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVVector3@@IPBV2@0@Z
<40	34.394	35.076	264	55	SOURCE_CALLCOUNT	0.6966	1	1	default/Debug	?Fail@Debug@@QAAXPBDPAX@Z
<40	34.139	37.056	144	41	SOURCE_INSDEL	0.6957	0	1	default/PropAnim	?Replace@RndPropAnim@@UAAXPAVObjRef@@PAVObject@Hmx@@@Z
<40	34.032	36.285	1500	384	SOURCE_CALLCOUNT	0.8862	42	0	default/Console	?OnMsg@RndConsole@@AAA_NABVKeyboardKeyMsg@@@Z
<40	33.857	34.393	224	46	SOURCE_CALLCOUNT	0.4127	3	0	default/UI	??1Automator@@UAA@XZ
<40	33.486	34.771	140	32	SOURCE_CALLCOUNT	0.4324	0	1	default/UITransitionHandler	??$?5VTexPtr@RndMatAnim@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@VTexPtr@RndMatAnim@@@@@Z
<40	33.333	33.333	12	2	STUB_OURS_EMPTY	0.3333	0	0	default/Str	??4String@@QAAAAV0@VSymbol@@@Z
<40	33.333	33.333	36	8	SOURCE_INSDEL	0.0714	0	0	default/band3/meta_band/ViewSetting	?Draw@RndGroup@@QAAXXZ
<40	33.320	34.920	200	50	SOURCE_CALLCOUNT	0.6721	0	1	default/Shader	?CalcShaderOpts@RndShaderDrawRect@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z
<40	33.292	34.125	96	20	SOURCE_CALLCOUNT	0.3793	1	0	default/BandPatchMesh	??0PatchPair@MeshPair@BandPatchMesh@@QAA@PAVObject@Hmx@@@Z
<40	33.248	35.411	564	158	FOREIGN_FPCLASS	0.6952	9	1	default/Anim	?SyncObjects@RndDir@@UAAXXZ
<40	32.802	33.667	1296	335	SOURCE_CALLCOUNT	0.6022	42	1	default/RockCentral	?Handle@RockCentral@@UAA?AVDataNode@@PAVDataArray@@_N@Z
<40	32.768	35.268	2104	497	SOURCE_CALLCOUNT	0.5149	19	29	default/SpotlightDrawer_NG	?SetupXSection@NgSpotlightDrawer@@IAAXPAVSpotlight@@ABUBeamDef@2@@Z
<40	32.704	34.229	1312	311	SOURCE_CALLCOUNT	0.6513	15	1	default/Rnd_Xbox	?InitBuffers@DxRnd@@AAAXXZ
<40	32.333	33.167	24	5	STUB_OURS_EMPTY	0.3333	1	0	default/SongDB	?GetVocalNoteList@SongDB@@QBAPAVVocalNoteList@@H@Z
<40	32.258	32.581	124	26	SOURCE_CALLCOUNT	0.4	0	0	default/Morph	?resize@?$vector@UPose@RndMorph@@V?$StlNodeAlloc@UPose@RndMorph@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUPose@RndMorph@@@Z
<40	32.107	35.498	1156	331	SOURCE_CALLCOUNT	0.752	38	3	default/PropSync	?PropSync@@YA_NAAVMatrix3@Hmx@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
<40	31.905	33.452	168	40	SOURCE_CALLCOUNT	0.7174	2	0	default/UIComponent	?Copy@UIComponent@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
<40	31.800	33.133	60	15	SOURCE_CALLCOUNT	0.5789	0	1	default/ContentMgr_Xbox	??$Obj@VCharPollable@@@DataNode@@QBAPAVCharPollable@@PBVDataArray@@@Z
<40	31.442	33.186	172	47	SOURCE_CALLCOUNT	0.6226	1	9	default/DuplicatedObject	?GetInstanceFromVector@InstanceTable@Quazal@@QAAIII@Z
<40	31.333	33.333	60	14	SOURCE_CALLCOUNT	0.5	0	0	default/StorePurchaser	??$_M_allocate_and_copy@PB_K@?$vector@_KV?$StlNodeAlloc@_K@stlpmtx_std@@@stlpmtx_std@@IAAPA_KIPB_K0@Z
<40	30.893	33.571	112	30	SOURCE_INSDEL	0.5909	0	0	default/Spotlight	?SetColor@Spotlight@@IAAXH@Z
<40	30.868	31.526	152	33	FOREIGN_FPCLASS	0.5938	0	1	default/UIListMesh	?Draw@UIListMesh@@UAAXABUUIListWidgetDrawState@@ABVUIListState@@ABVTransform@@W4State@UIComponent@@PAVBox@@W4DrawCommand@@@Z
<40	29.897	31.518	1012	232	FOREIGN_FPCLASS	0.3594	12	1	default/Crowd	?Draw3DChars@WorldCrowd@@IAAXXZ
<40	29.672	31.483	232	59	SOURCE_CALLCOUNT	0.618	0	1	default/SongStatusMgr	?LoadFixed@SongStatusMgr@@UAAXAAVFixedSizeSaveableStream@@H@Z
<40	29.154	29.154	52	11	FOREIGN_FPCLASS	0.3846	0	0	default/FilterQueue	?CancelJob@FilterQueue@@QAAXXZ
<40	28.955	31.764	356	108	SOURCE_CALLCOUNT	0.6667	3	2	default/Tex	?SetBitmap@RndTex@@QAAXPAVFileLoader@@@Z
<40	28.853	32.324	680	166	SOURCE_INSDEL	0.3706	16	7	default/mtx	?Multiply@@YAXABVMatrix3@Hmx@@0AAV12@@Z
<40	28.571	28.571	28	5	STUB_OURS_EMPTY	0.2857	0	0	default/band3/meta_band/ModifierMgr	?IsHidden@UIListProvider@@UBA_NH@Z
<40	28.571	28.571	28	5	STUB_OURS_EMPTY	0.2857	0	0	default/band3/meta_band/ModifierMgr	?IsActive@UIListProvider@@UBA_NH@Z
<40	28.562	30.419	420	108	FOREIGN_SHAPE	0.3448	7	1	default/Campaign	?_M_insert@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@V1@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@V1@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@V1@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V1@@stlpmtx_std@@@3@@stlpmtx_std@@AAA?AU?$_Rb_tree_iterator@U?$pair@$$CBVSymbol@@V1@@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@V1@@stlpmtx_std@@@priv@2@@2@PAU_Rb_tree_node_base@2@ABU?$pair@$$CBVSymbol@@V1@@2@00@Z
<40	28.176	29.647	136	34	SOURCE_INSDEL	0.4783	3	1	default/ProfileMgr	?FakeProfileFill@ProfileMgr@@QAAXXZ
<40	26.321	28.286	112	32	SOURCE_CALLCOUNT	0.5366	2	0	default/LabelShrinkWrapper	?Copy@LabelShrinkWrapper@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
<40	26.156	28.500	128	36	SOURCE_CALLCOUNT	0.4884	0	1	default/system/hamobj/MiniLeaderboardDisplay	?PreLoad@MiniLeaderboardDisplay@@UAAXAAVBinStream@@@Z
<40	26.105	28.079	152	44	SOURCE_CALLCOUNT	0.5085	0	1	default/SpotlightDrawer	?Load@SpotlightDrawer@@UAAXAAVBinStream@@@Z
<40	25.011	26.528	356	87	FOREIGN_VMXCLASS	0.4273	0	0	default/system/dsp/SndAnalysis	?ShiftedDotProduct@@YAXPBMHPAM_N@Z
<40	25.000	26.719	128	35	SOURCE_CALLCOUNT	0.6154	2	1	default/Debug	?DevHostname@@YAPBDVSymbol@@@Z
<40	25.000	25.000	16	3	STUB_OURS_EMPTY	0.25	0	0	default/MatAnim	??1ObjRef@@QAA@XZ
<40	25.000	25.000	16	3	STUB_OURS_EMPTY	0.25	0	0	default/TexLoadPanel	?PostSave@Object@Hmx@@UAAXAAVBinStream@@@Z
<40	24.338	24.597	308	66	FOREIGN_FPCLASS	0.2468	2	0	default/GemManager	??0Entry@LocalePanel@@QAA@ABU01@@Z
<40	24.250	24.875	32	7	STUB_OURS_EMPTY	0.25	0	0	default/BandSongMgr	?HasContentAltDirs@Callback@ContentMgr@@UAA_NXZ
<40	23.897	24.586	116	28	SOURCE_CALLCOUNT	0.3889	0	1	default/CharBones	?Print@CharBones@@UAAXXZ
<40	23.837	24.959	196	53	SOURCE_INSDEL	0.5806	3	3	default/StandardStream	?SetJump@StandardStream@@UAAXMMPBD@Z
<40	23.494	24.843	356	85	FOREIGN_FPCLASS	0.2418	1	1	default/Overlay	?erase@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VString@@U?$_Nonconst_traits@VString@@@stlpmtx_std@@@2@U32@0@Z
<40	23.481	23.667	108	23	SOURCE_INSDEL	0.9259	0	0	default/Defines	?SymToControllerType@@YA?AW4ControllerType@@VSymbol@@@Z
<40	23.333	23.333	48	10	SOURCE_CALLCOUNT	0.5	0	0	default/DepthBuffer3D	?_M_insert_overflow@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@ABV32@ABU__false_type@2@I_N@Z
<40	23.073	23.945	436	98	FOREIGN_SHAPE	0.2523	3	1	default/PlayerLeaderboards	?OnSelectRow@PlayerLeaderboard@@UAA?AVSymbol@@HPAVBandUser@@@Z
<40	22.708	24.792	96	28	SOURCE_CALLCOUNT	0.3143	3	2	default/HamMove	??H?$_Bit_iter@_NPB_N@stlpmtx_std@@QBA?AU01@H@Z
<40	22.500	23.333	72	17	SOURCE_CALLCOUNT	0.3846	0	0	default/Character	??$__destroy_mv_srcs@V?$reverse_iterator@PAV?$ObjVector@ULod@Character@@@@@stlpmtx_std@@V?$ObjVector@ULod@Character@@@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$ObjVector@ULod@Character@@@@@0@0PAV?$ObjVector@ULod@Character@@@@@Z
<40	22.350	23.600	160	38	SOURCE_CALLCOUNT	0.4894	0	0	default/Character	?Replace@Character@@UAAXPAVObjRef@@PAVObject@Hmx@@@Z
<40	22.203	23.729	236	59	FOREIGN_SHAPE	0.2769	0	2	default/SpeechMgr	??$__uninitialized_copy@PAUGrammar@SpeechMgr@@PAU12@@stlpmtx_std@@YAPAUGrammar@SpeechMgr@@PAU12@00ABU__false_type@0@@Z
<40	22.167	23.000	24	7	SOURCE_INSDEL	0.3333	2	0	default/Accomplishment	?_M_Start@?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IBAPBDXZ
<40	21.478	22.348	92	24	SOURCE_CALLCOUNT	0.2188	1	0	default/StandardStream	?erase@?$vector@UJumpInstance@@V?$StlNodeAlloc@UJumpInstance@@@stlpmtx_std@@@stlpmtx_std@@QAAPAUJumpInstance@@PAU3@0@Z
<40	21.104	21.843	460	111	FOREIGN_SHAPE	0.3077	0	1	default/HAQManager	?GetButtonText@HAQManager@@ABA?AVString@@XZ
<40	21.000	23.045	264	78	SOURCE_CALLCOUNT	0.4667	10	1	default/TrackPanelDirBase	??4?$ObjPtrList@VRndTransformable@@VObjectDir@@@@QAAXABV0@@Z
<40	20.895	21.947	152	40	SOURCE_INSDEL	0.881	0	5	default/NextSongPanel	?Exiting@NextSongPanel@@UBA_NXZ
<40	20.750	22.312	64	19	SOURCE_CALLCOUNT	0.3913	1	1	default/FilterVersion	?Sym@DataArray@@QBA?AVSymbol@@H@Z
<40	20.600	21.267	60	15	STUB_OURS_EMPTY	0.1111	1	0	default/BandSongMgr	?ClearSongCacheNeedsWrite@BandSongMgr@@UAAXXZ
<40	20.111	20.667	72	19	SOURCE_INSDEL	0.4333	1	2	default/system/synth_xbox/FxSendCompress	??0FxSendCompress360@@QAA@XZ
<40	20.000	21.606	436	121	SOURCE_CALLCOUNT	0.9292	18	0	default/Shader	?CheckShadow@@YAXXZ
<40	20.000	20.000	8	2	SOURCE_INSDEL	0.25	0	0	default/MatAnim	?Save@RndDir@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z
<40	19.387	21.161	124	37	FOREIGN_FPCLASS	0.5769	2	1	default/Group	?CollidePlane@RndGroup@@UAAHABVPlane@@@Z
<40	19.136	19.815	324	83	FOREIGN_SHAPE	0.2778	3	2	default/SongLayout	??1?$vector@VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
<40	19.000	19.500	40	9	SOURCE_INSDEL	0.8182	0	0	default/BandCharacter	?ComputeScreenSize@BandCharacter@@UAAMPAVRndCam@@@Z
