# sympair queue -- rows realizable by relocation-NAME correction alone.
# Generated by tools/sympair_queue.py (lane W7-SYMPAIR, from W2-ENGINE's charged.py/sweep.py).
# ⚠ A pair here is EITHER a wrong map name (fixable, pays) OR an ICF fold
#   (irreducible). The metric CANNOT separate them -- adjudicate on retail
#   bytes with tools/retail_callers.py using tgt_addr below.
# size_if_it_crosses = bytes this row adds to matched_code IF every pair is fixed.
# pair_class: FOLD_FANIN=irreducible ICF survivor · RECIPROCAL=transposed
#   map bijection (a fold cannot transpose across two addresses) ·
#   OURS_UNMAPPED=our callee has no retail address (identification backlog).
# map_arbitrary: target addr is in the map's own _bijection_arbitrary/_icf_arbitrary list.
size	fuzzy	mpn	class	pair_class	map_arbitrary	unit	categories	symbol	n_pairs	sites	tgt_addr	target_symbol	our_symbol
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/FxSendWah	engine	??_GFxSendWah360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendWah@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/PostProc_NG	engine	??_GNgPostProc@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndPostProc@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MeshDeform	engine	??_GRndMeshDeform@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndMeshDeform@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/DataFile	engine	??_GDataLoader@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3Loader@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/rndobj/CubeTex	engine	??_GRndCubeTex@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndCubeTex@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListCustom	engine	??_GUIListCustomElement@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3UIListCustomElement@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListCustom	engine	??_GUIListCustom@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIListCustom@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/rnddx9/CubeTex	engine	??_GDxCubeTex@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndCubeTex@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListSubList	engine	??_GUIListSubListElement@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3UIListSubListElement@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth/FxSendMeterEffect	engine	??_GFxSendMeterEffect@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendMeterEffect@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendMeterEffect	engine	??_GFxSendMeterEffect360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendMeterEffect@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListHighlight	engine	??_GUIListHighlight@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIListHighlight@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendCompress	engine	??_GFxSendCompress360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendCompress@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListDir	engine	??_GUIListDir@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIListDir@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth_xbox/FxSendReverb	engine	??_GFxSendReverb360@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FxSendReverb@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharBone	engine	??_GCharBone@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3CharBone@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/EnvAnim	engine	??_G?$ObjOwnerPtr@VRndEnvAnim@@@@UAAPAXI@Z	1	1	0x824868f8	??1?$ObjRefConcrete@VRndEnvAnim@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndEnvAnim@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Set	engine	??_GRndSet@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3RndSet@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/ConnectionStatusPanel	engine	??_GReclaimableAlloc@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3FixedSizeAlloc@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TexRenderer	engine	?ListDrawChildren@RndTexRenderer@@UAAXAAV?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndDrawable@@U?$_Nonconst_traits@PAVRndDrawable@@@stlpmtx_std@@@2@U32@ABQAVRndDrawable@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListLabel	engine	??_GUIListLabelElement@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	??3UIListLabelElement@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UISlider	engine	??_GUISlider@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UISlider@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/UIListLabel	engine	??_GUIListLabel@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIListLabel@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/AccomplishmentSetlist	game	?InqRequiredScoreTypes@AccomplishmentSetlist@@UBA_NAAV?$set@W4ScoreType@@U?$less@W4ScoreType@@@stlpmtx_std@@V?$StlNodeAlloc@W4ScoreType@@@3@@stlpmtx_std@@@Z	1	1	0x82594990	?insert_unique@?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHM@2@U?$_Select1st@U?$pair@$$CBHM@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHM@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBHM@2@@Z	?insert_unique@?$_Rb_tree@W4ScoreType@@U?$less@W4ScoreType@@@stlpmtx_std@@W41@U?$_Identity@W4ScoreType@@@3@U?$_SetTraitsT@W4ScoreType@@@priv@3@V?$StlNodeAlloc@W4ScoreType@@@3@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@W4ScoreType@@U?$_SetTraitsT@W4ScoreType@@@priv@stlpmtx_std@@@stlpmtx_std@@_N@2@ABW4ScoreType@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Accomplishment	game	?InqRequiredScoreTypes@Accomplishment@@UBA_NAAV?$set@W4ScoreType@@U?$less@W4ScoreType@@@stlpmtx_std@@V?$StlNodeAlloc@W4ScoreType@@@3@@stlpmtx_std@@@Z	1	1	0x82594990	?insert_unique@?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHM@2@U?$_Select1st@U?$pair@$$CBHM@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBHM@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBHM@2@@Z	?insert_unique@?$_Rb_tree@W4ScoreType@@U?$less@W4ScoreType@@@stlpmtx_std@@W41@U?$_Identity@W4ScoreType@@@3@U?$_SetTraitsT@W4ScoreType@@@priv@3@V?$StlNodeAlloc@W4ScoreType@@@3@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@W4ScoreType@@U?$_SetTraitsT@W4ScoreType@@@priv@stlpmtx_std@@@stlpmtx_std@@_N@2@ABW4ScoreType@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/AppMiniLeaderboardDisplay	game	??_GAppMiniLeaderboardDisplay@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3UIComponent@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/band3/meta_band/PatchPanel	game	??_GStickerProvider@@UAAPAXI@Z	1	1	0x8262c028	??1LayerProvider@@UAA@XZ	??1StickerProvider@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	no	default/band3/meta_band/PatchPanel	game	??_GLayerProvider@@UAAPAXI@Z	1	1	0x8262c430	??1StickerProvider@@UAA@XZ	??1LayerProvider@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/LicenseMgr	game	?ReadCachedMetadataFromStream@LicenseMgr@@QAA_NAAVBinStream@@H@Z	1	1	0x82278268	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@USymbolHash@PatchDir@@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/band3/game/Stats	game	??$SaveLowest@M@Stats@@QAAXAAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@ABM@Z	1	1	0x822df4d8	?_M_fill_insert@?$vector@PAMV?$StlNodeAlloc@PAM@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAMIABQAM@Z	?_M_fill_insert@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@AAAXPAMIABM@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/game/Stats	game	??$SaveHighest@VStreakInfo@Stats@@@Stats@@QAAXAAV?$vector@VStreakInfo@Stats@@V?$StlNodeAlloc@VStreakInfo@Stats@@@stlpmtx_std@@@stlpmtx_std@@ABVStreakInfo@0@@Z	1	1	0x822983f8	?_M_fill_insert@?$vector@V?$Key@M@@V?$StlNodeAlloc@V?$Key@M@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@M@@IABV3@@Z	?_M_fill_insert@?$vector@VStreakInfo@Stats@@V?$StlNodeAlloc@VStreakInfo@Stats@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVStreakInfo@Stats@@IABV34@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/game/Stats	game	??$SaveHighest@H@Stats@@QAAXAAV?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@ABH@Z	1	1	0x82272a60	?_M_fill_insert@?$vector@PAVObject@Hmx@@V?$StlNodeAlloc@PAVObject@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAVObject@Hmx@@IABQAV34@@Z	?_M_fill_insert@?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@AAAXPAHIABH@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/meta_band/StoreMenuPanel	game	?Unload@StoreMenuPanel@@UAAXXZ	1	1	0x825cfdd0	??$DeleteAll@V?$vector@PAVNetSavedSetlist@@V?$StlNodeAlloc@PAVNetSavedSetlist@@@stlpmtx_std@@@stlpmtx_std@@@@YAXAAV?$vector@PAVNetSavedSetlist@@V?$StlNodeAlloc@PAVNetSavedSetlist@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$DeleteAll@V?$vector@PAVStoreMenuProvider@@V?$StlNodeAlloc@PAVStoreMenuProvider@@@stlpmtx_std@@@stlpmtx_std@@@@YAXAAV?$vector@PAVStoreMenuProvider@@V?$StlNodeAlloc@PAVStoreMenuProvider@@@stlpmtx_std@@@stlpmtx_std@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/meta_band/BandProfile	game	??_GStandIn@@UAAPAXI@Z	1	1	0x825ec4f8	??1AccomplishmentSongConditional@@UAA@XZ	??1StandIn@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TrackWidget	engine	??_GImmediateWidgetImp@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	?MemFree@@YAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/TrackWidget	engine	??_GMatWidgetImp@@UAAPAXI@Z	1	1	0x8240ddb0	??3BinStream@@SAXPAX@Z	?MemFree@@YAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/network/net/NetSession	network	?AddRemoteToSession@NetSession@@UAAXPAVRemoteUser@@@Z	1	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVUser@@V?$StlNodeAlloc@PAVUser@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVUser@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/system/bandobj/BandTrack	engine	??_G?$ObjPtr@VStreakMeter@@@@UAAPAXI@Z	1	1	0x822e4130	??1?$ObjRefConcrete@VOverdriveMeter@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VStreakMeter@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/system/bandobj/BandTrack	engine	??_G?$ObjPtr@VTrackInterface@@@@UAAPAXI@Z	1	1	0x822e4250	??1?$ObjRefConcrete@VChordShapeGenerator@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VTrackInterface@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/BandUser	game	?SetLoadedPrefabChar@BandUser@@QAAXH@Z	1	1	0x82553f28	?PrefabIsCustomizable@PrefabMgr@@SA_NXZ	?GetPrefabMgr@PrefabMgr@@SAPAV1@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CustomizePanel	game	?StripFinish@CustomizePanel@@QAA?AVSymbol@@V2@@Z	1	1	0x82569e78	?SystemConfig@@YAPAVDataArray@@XZ	?GetAssetMgr@AssetMgr@@SAPAV1@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	RECIPROCAL	yes	default/GemTrackDir	engine	??_G?$ObjPtr@VChordShapeGenerator@@@@UAAPAXI@Z	1	1	0x822e4570	??1?$ObjRefConcrete@VTrackInterface@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VChordShapeGenerator@@VObjectDir@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth/MoggClip	engine	??_GMoggClip@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3MoggClip@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/Tour	game	?HasSilverMedal@Tour@@QBA_NVSymbol@@@Z	1	1	0x8235cc80	?GetAward@AccomplishmentManager@@QBAPAVAward@@VSymbol@@@Z	?GetTourDesc@Tour@@QBAPAVTourDesc@@VSymbol@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/Tour	game	?HasBronzeMedal@Tour@@QBA_NVSymbol@@@Z	1	1	0x8235cc80	?GetAward@AccomplishmentManager@@QBAPAVAward@@VSymbol@@@Z	?GetTourDesc@Tour@@QBAPAVTourDesc@@VSymbol@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/Tour	game	?HasGoldMedal@Tour@@QBA_NVSymbol@@@Z	1	1	0x8235cc80	?GetAward@AccomplishmentManager@@QBAPAVAward@@VSymbol@@@Z	?GetTourDesc@Tour@@QBAPAVTourDesc@@VSymbol@@@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Faders	engine	??_GFader@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3Fader@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CamAnim	engine	??_G?$ObjOwnerPtr@VRndCamAnim@@@@UAAPAXI@Z	1	1	0x824859a0	??1?$ObjRefConcrete@VRndCam@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VRndCamAnim@@@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/MetaPanel	game	??_GAppLabel@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3BandLabel@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/synth/SynthSample	engine	??_GSynthSample@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3SynthSample@@SAXPAX@Z
76	99.73684	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/AccomplishmentConditional	game	??_GAccomplishmentConditional@@UAAPAXI@Z	1	1	0x8266af90	??1AccomplishmentTrainerConditional@@UAA@XZ	??1AccomplishmentConditional@@UAA@XZ
76	99.73684	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/system/bandobj/BandFaceDeform	engine	??_GBandFaceDeform@@UAAPAXI@Z	1	1	0x827bc430	?MemFree@@YAXPAX@Z	??3BandFaceDeform@@SAXPAX@Z
72	99.44444	100.000	SYMPAIR_ONLY_2	UNKNOWN	yes	default/CharClipSet	engine	?SortGroups@CharClipSet@@QAAXXZ	2	1	0x823d1af0	??E?$ObjDirItr@VCharClip@@@@QAAAAV0@XZ	??E?$ObjDirItr@VCharClipGroup@@@@QAAAAV0@XZ
72	99.44444	100.000	SYMPAIR_ONLY_2	UNKNOWN	no	default/CharClipSet	engine	?SortGroups@CharClipSet@@QAAXXZ	2	1	0x8238ea60	?Randomize@CharClipGroup@@QAAXXZ	?Sort@CharClipGroup@@QAAXXZ
72	99.44444	100.000	SYMPAIR_ONLY_2	UNKNOWN	no	default/DataFunc	engine	?DataBasename@@YA?AVDataNode@@PAVDataArray@@@Z	2	1	0x8274b0f8	?Int@DataNode@@QBAHPBVDataArray@@@Z	?Str@DataNode@@QBAPBDPBVDataArray@@@Z
72	99.44444	100.000	SYMPAIR_ONLY_2	UNKNOWN	no	default/DataFunc	engine	?DataBasename@@YA?AVDataNode@@PAVDataArray@@@Z	2	1	0x827c97c8	?LocalizeSeparatedInt@@YAPBDH@Z	FileGetBase
72	99.72222	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandDirector	engine	?ListPollChildren@BandDirector@@UBAXAAV?$list@PAVRndPollable@@V?$StlNodeAlloc@PAVRndPollable@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndPollable@@V?$StlNodeAlloc@PAVRndPollable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndPollable@@U?$_Nonconst_traits@PAVRndPollable@@@stlpmtx_std@@@2@U32@ABQAVRndPollable@@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandDirector	engine	?ListDrawChildren@BandDirector@@UAAXAAV?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndDrawable@@V?$StlNodeAlloc@PAVRndDrawable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndDrawable@@U?$_Nonconst_traits@PAVRndDrawable@@@stlpmtx_std@@@2@U32@ABQAVRndDrawable@@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CameraShot	engine	??0CamShotCrowd@@QAA@ABV0@@Z	1	1	0x82686260	??0?$vector@VExtent@@V?$StlNodeAlloc@VExtent@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z	??0?$vector@U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@2@@stlpmtx_std@@QAA@ABV01@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/MeshAnim	engine	??$?5V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	1	1	0x8246eb18	??$?5VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/MeshAnim	engine	??$?5V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	1	1	0x8246ea80	??$?5VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/MeshAnim	engine	??$?5V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@Z	1	1	0x822c0190	??$?5VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@AAV?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@Z
72	99.72222	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/PropSync	engine	??1PresetOverride@WorldDir@@QAA@XZ	1	1	0x824cb118	??1?$ObjRefConcrete@VFxSend@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VLightHue@@VObjectDir@@@@UAA@XZ
